acc,gyro
1.0813,0.48735
1.09812,0.4369
1.13419,0.33694
1.14398,0.22302
1.08635,0.14908
1.07544,0.14285
1.08439,0.15332
1.04922,0.13716
1.12622,0.09209
0.95677,0.10258
1.25157,0.15981
1.2014,0.15083
0.98264,0.12719
1.17259,0.11028
1.25904,0.11506
1.02877,0.12968
0.97778,0.16862
0.99811,0.19682
0.96456,0.17847
1.00684,0.11636
1.00013,0.09249
0.95953,0.09127
0.9698,0.10611
1.06867,0.13756
1.01285,0.13753
1.00049,0.12725
1.00552,0.1215
0.99395,0.12195
1.03901,0.12007
1.03642,0.1157
0.99392,0.12115
1.02186,0.12555
1.02183,0.12454
1.00352,0.12866
1.01956,0.1312
1.01485,0.12634
1.01441,0.1146
1.03027,0.1022
1.04356,0.09022
1.06014,0.08136
1.05981,0.07213
1.06084,0.06782
1.06925,0.07021
1.09077,0.07748
1.09681,0.09335
1.07026,0.10687
1.03198,0.12121
0.9839,0.1254
0.96731,0.12142
0.98149,0.13214
1.02823,0.15548
1.0597,0.18463
1.14111,0.21035
1.25974,0.23074
1.22055,0.24377
1.21924,0.25571
1.22859,0.26609
1.09235,0.28402
1.11885,0.30839
1.20752,0.35901
1.16663,0.37833
1.23769,0.377
1.28486,0.39612
1.12121,0.38928
1.06876,0.37349
1.04749,0.34619
0.96968,0.27397
0.86,0.21672
0.63919,0.14149
0.57745,0.07811
0.47691,0.13863
0.46308,0.23343
0.52867,0.31359
0.59417,0.38761
0.73032,0.45808
0.84368,0.52813
0.96627,0.58772
1.04885,0.63028
1.16342,0.67118
1.28241,0.71636
1.42882,0.75997
1.55954,0.79752
1.6464,0.84329
1.77116,0.87595
1.87083,0.86188
1.88739,0.78303
1.73155,0.63817
1.67456,0.51014
1.62685,0.3724
1.55711,0.24738
1.52121,0.16217
1.33121,0.17866
1.36505,0.30579
2.50569,0.24601
1.52574,0.26836
1.36761,0.39587
1.19976,0.39395
1.21044,0.38003
0.93516,0.37503
1.02958,0.27807
1.04337,0.23136
0.99336,0.23561
1.0727,0.19705
1.11176,0.20217
1.11726,0.18076
1.0407,0.15562
1.01382,0.15085
1.11085,0.1201
1.08783,0.10976
1.09286,0.10481
1.06792,0.09673
1.04198,0.08905
1.02574,0.08846
0.97596,0.08611
0.96613,0.0811
0.96457,0.08245
0.94771,0.08301
0.96164,0.08626
0.96608,0.09073
0.97279,0.08821
1.00167,0.0862
1.00001,0.08918
1.00408,0.09317
0.99963,0.09496
0.97052,0.10144
0.97458,0.11245
1.04309,0.12759
1.04468,0.14886
1.04461,0.1749
1.09547,0.20061
1.17637,0.21678
1.26014,0.22413
1.22264,0.23677
1.23894,0.26179
1.28934,0.30552
1.28859,0.35064
1.2739,0.37549
1.22049,0.37277
1.26423,0.37113
1.38378,0.40251
1.21632,0.38828
1.13547,0.38236
1.01354,0.37216
1.01113,0.32501
0.837,0.3864
0.47861,0.40255
0.46869,0.34649
0.47932,0.30672
0.60781,0.33202
0.61008,0.40269
0.63324,0.46755
0.72089,0.51729
0.87046,0.56193
0.98915,0.60454
1.0794,0.63006
1.17448,0.65039
1.31787,0.676
1.39833,0.69776
1.49671,0.72145
1.65362,0.74036
1.74832,0.73709
1.69674,0.70338
1.78582,0.63435
1.55916,0.53522
1.54537,0.43395
1.70712,0.27562
1.6045,0.11016
1.56121,0.19142
1.32188,0.3307
2.4463,0.2461
1.24376,0.2851
1.64092,0.38555
1.63445,0.32114
1.45107,0.28795
1.20553,0.27943
0.89025,0.26082
1.0047,0.2575
0.97437,0.26979
1.01706,0.20923
1.0508,0.20152
1.06683,0.17622
1.049,0.16645
1.02798,0.15545
1.0402,0.1497
1.03246,0.1465
1.04957,0.1497
1.02568,0.15169
1.03292,0.15105
1.02135,0.15211
0.99958,0.15272
0.9951,0.1518
0.97245,0.14513
0.97783,0.13271
1.00588,0.11452
1.01125,0.11077
1.02185,0.11945
1.03073,0.12626
1.01824,0.12585
0.96441,0.12895
0.96923,0.13346
1.09073,0.15068
1.1103,0.1803
1.12105,0.21301
1.13391,0.24235
1.23722,0.26613
1.35626,0.28969
1.24458,0.32155
1.28612,0.36305
1.4249,0.40412
1.57176,0.43966
1.45964,0.43858
1.47514,0.44783
1.52082,0.46376
1.25655,0.42839
1.117,0.4125
1.11729,0.35413
0.92112,0.39482
0.50738,0.41559
0.56557,0.36582
0.45896,0.30685
0.53022,0.32673
0.55399,0.39873
0.62175,0.47124
0.65958,0.53075
0.73002,0.58794
0.88363,0.64574
0.98489,0.69319
1.11488,0.73769
1.3086,0.78565
1.51879,0.82861
1.79312,0.86787
2.06342,0.90254
2.16117,0.90584
2.31796,0.81129
2.05425,0.67205
1.99422,0.54137
2.1782,0.32088
1.81793,0.09306
1.57837,0.26934
1.53497,0.41715
2.71781,0.30351
1.2814,0.45934
1.78412,0.55866
1.75059,0.46499
1.70105,0.38084
1.1867,0.34101
0.80485,0.32822
1.02506,0.30031
1.05577,0.30281
1.0081,0.23282
1.16994,0.22017
1.0968,0.18828
1.02179,0.19242
1.06135,0.15774
1.05946,0.13366
1.02389,0.11746
1.02461,0.09829
1.03176,0.08367
1.03552,0.07733
1.03158,0.07768
0.96614,0.0787
0.9806,0.07772
0.95157,0.08238
0.95765,0.08667
0.98137,0.08975
0.9945,0.09512
1.02366,0.10071
1.0303,0.10963
0.99027,0.12098
0.99554,0.13874
1.03872,0.16547
1.0805,0.1992
1.16369,0.22853
1.19911,0.25081
1.2207,0.27245
1.30617,0.29474
1.33595,0.32399
1.33713,0.39028
1.46688,0.42548
1.56377,0.4199
1.36066,0.40986
1.535,0.44657
1.42335,0.46332
1.16369,0.41954
0.93458,0.37456
0.80192,0.29374
0.8248,0.19028
0.58854,0.09819
0.5144,0.09967
0.47893,0.16698
0.46988,0.25782
0.50172,0.34179
0.57299,0.41596
0.65083,0.48998
0.74439,0.56107
0.86532,0.63198
1.00852,0.6921
1.14611,0.74872
1.34331,0.80124
1.59451,0.84956
1.86216,0.8899
2.08033,0.92382
2.16416,0.93811
2.26152,0.87689
2.01651,0.72978
1.92065,0.60585
2.14906,0.39616
1.87831,0.18209
1.73085,0.29538
1.23906,0.45019
2.59515,0.33022
1.53616,0.41673
1.77274,0.47432
1.51729,0.39756
1.38701,0.37823
0.99983,0.38624
0.88996,0.33418
1.09209,0.25316
1.04135,0.25742
1.10228,0.22161
1.19163,0.24954
1.08404,0.21665
1.02859,0.18944
1.04313,0.17977
1.05367,0.16479
1.01412,0.15019
1.0001,0.13409
1.03253,0.11916
1.01064,0.11467
0.99317,0.0971
0.99358,0.08438
0.96498,0.08249
0.95046,0.08116
0.98382,0.07647
1.00021,0.07834
1.00555,0.08387
1.04492,0.07897
1.04204,0.08617
0.97639,0.09944
0.98524,0.11297
1.05505,0.1425
1.1449,0.17815
1.16784,0.21079
1.21278,0.23965
1.29033,0.26317
1.40186,0.28449
1.33452,0.31224
1.40115,0.36963
1.41355,0.39549
1.36354,0.39079
1.19994,0.38527
1.5414,0.44698
1.37558,0.47446
1.18874,0.44362
0.83079,0.36678
0.81133,0.29074
0.75045,0.15207
0.59367,0.04688
0.46178,0.07278
0.31115,0.19472
0.36267,0.29172
0.42735,0.37459
0.5922,0.4558
0.72063,0.53687
0.86423,0.60612
1.01299,0.65926
1.15427,0.6968
1.30253,0.73052
1.47102,0.76521
1.61725,0.79729
1.7338,0.82708
1.789,0.83206
1.8111,0.81063
1.82141,0.76052
1.74647,0.71061
1.88383,0.59413
1.49909,0.48091
1.82922,0.3908
1.90844,0.23271
1.7333,0.25127
1.56955,0.37537
2.42576,0.38121
2.11018,0.43632
2.21949,0.59258
2.14312,0.49971
1.44172,0.41516
0.96404,0.40126
0.8135,0.32454
1.0304,0.29966
0.97907,0.25755
1.17597,0.24664
1.11023,0.21607
1.05957,0.19124
1.10162,0.17476
1.0458,0.15838
1.04442,0.1381
1.02248,0.1127
1.04353,0.09521
1.01379,0.09754
0.99962,0.09868
0.95143,0.09962
0.94084,0.09302
0.93208,0.0826
0.94307,0.08789
0.94217,0.09589
0.97976,0.09364
1.00852,0.09271
1.00494,0.09616
1.0028,0.10609
0.97914,0.1225
1.02752,0.1499
1.0857,0.18722
1.15462,0.2297
1.24232,0.26378
1.32411,0.2874
1.36078,0.31079
1.38865,0.34661
1.33682,0.40165
1.40786,0.44153
1.53383,0.43493
1.43868,0.4257
1.6066,0.4628
1.46642,0.4711
1.25043,0.43166
0.97872,0.3887
0.92383,0.28291
0.84483,0.21696
0.5084,0.18422
0.44507,0.16722
0.41961,0.18765
0.4223,0.27494
0.49168,0.37543
0.59423,0.45237
0.69291,0.53092
0.82499,0.60155
0.94064,0.66214
1.07904,0.72097
1.27028,0.77489
1.45985,0.81635
1.59791,0.83498
1.71791,0.84592
1.83913,0.84372
1.84313,0.82049
1.86478,0.78287
1.82402,0.68365
1.60033,0.58717
1.70474,0.48511
1.79788,0.30813
1.62647,0.16038
1.53023,0.29902
1.55756,0.48864
2.7706,0.4157
1.85467,0.44583
2.1713,0.57613
1.46582,0.46225
2.25782,0.44801
1.5515,0.42925
0.97957,0.38756
1.00941,0.33236
1.10681,0.31298
1.04887,0.2751
1.11206,0.24401
1.12382,0.20185
1.03155,0.18584
1.04645,0.1554
1.04613,0.13048
1.05077,0.11279
1.01328,0.09752
0.99099,0.08552
0.99209,0.0783
0.98913,0.07339
0.97201,0.07191
0.94347,0.07239
0.93149,0.06622
0.98274,0.06024
0.99935,0.06601
0.97118,0.07638
0.92678,0.07223
0.93955,0.07243
0.97081,0.08467
1.01186,0.09554
1.04469,0.1066
1.05254,0.12778
1.06879,0.15298
1.14194,0.18145
1.18896,0.21365
1.23337,0.24389
1.34952,0.27092
1.46275,0.29783
1.44463,0.34053
1.47607,0.41039
1.59929,0.45321
1.59671,0.44519
1.34511,0.41794
1.67229,0.48569
1.37979,0.49328
1.20443,0.45641
0.8557,0.36133
1.00357,0.27562
0.5503,0.17529
0.497,0.15385
0.43737,0.16166
0.39379,0.23675
0.401,0.3314
0.46086,0.41518
0.55313,0.49176
0.66584,0.56747
0.79486,0.63773
0.91876,0.70032
1.08057,0.75638
1.30272,0.80599
1.55565,0.84494
1.742,0.87197
1.96157,0.89125
2.11718,0.88846
2.18143,0.83473
2.02521,0.71672
1.9734,0.59204
2.11111,0.43501
2.02214,0.19887
1.65176,0.16626
1.66905,0.38916
2.96417,0.36537
1.82605,0.5097
2.73568,0.63402
1.55413,0.46152
1.38792,0.39491
1.15195,0.43202
0.89875,0.43056
1.2596,0.2847
0.99882,0.32918
1.10213,0.24106
1.18459,0.234
1.10277,0.28782
1.06873,0.22872
1.05627,0.17016
1.009,0.18093
1.04776,0.15454
1.07954,0.13913
1.00968,0.1412
0.9947,0.14246
1.00732,0.12844
1.00306,0.11697
1.02265,0.11586
1.01989,0.11803
1.03366,0.11656
1.06199,0.12188
1.0658,0.12691
1.07835,0.13457
1.04944,0.14711
1.025,0.14455
1.03642,0.15191
1.12431,0.18208
1.18301,0.21899
1.19528,0.25698
1.22003,0.29338
1.30529,0.32631
1.43782,0.36261
1.4042,0.40856
1.54422,0.47948
1.70098,0.52334
1.5306,0.48697
1.59744,0.48506
1.61165,0.52132
1.28665,0.49652
0.94879,0.4275
0.88896,0.35697
0.79593,0.32531
0.45833,0.3022
0.36432,0.29228
0.44035,0.28585
0.38925,0.33307
0.38996,0.41417
0.50662,0.49036
0.62553,0.56807
0.7321,0.64641
0.85397,0.71701
0.9689,0.77225
1.16422,0.82233
1.454,0.86768
1.74398,0.90009
2.03077,0.92847
2.24914,0.93225
2.2246,0.87468
2.19967,0.76615
2.23197,0.60689
2.33238,0.4081
1.98661,0.16697
1.52126,0.21021
1.84345,0.43178
3.16776,0.3662
2.18303,0.69714
1.91555,0.59264
1.58827,0.44844
1.29481,0.4208
0.82624,0.35925
1.02395,0.30545
1.12476,0.32687
1.10546,0.26703
1.09862,0.21648
1.06069,0.19331
0.99228,0.18997
0.99665,0.17808
1.02481,0.15073
1.02593,0.13581
1.01113,0.12607
0.99524,0.11696
0.99464,0.11224
1.00445,0.11271
1.00832,0.11086
1.01618,0.11197
1.01789,0.11335
1.02166,0.11186
1.03462,0.11053
1.0581,0.11451
1.0467,0.12746
1.01101,0.13867
0.96401,0.14624
1.01905,0.16548
1.08718,0.19325
1.11105,0.22578
1.14249,0.25723
1.19694,0.2843
1.28246,0.30874
1.35693,0.3387
1.41314,0.37917
1.59813,0.45958
1.77226,0.56737
1.55595,0.59912
1.31247,0.56998
1.47168,0.58377
1.38593,0.59968
1.09355,0.5793
0.90947,0.49292
0.90874,0.52783
0.53954,0.54408
0.6374,0.47499
0.62108,0.41539
0.51638,0.43139
0.57257,0.49452
0.67351,0.56476
0.74543,0.6439
0.81835,0.72557
0.91895,0.79681
1.05166,0.84878
1.24114,0.87675
1.52183,0.89148
1.81178,0.90564
2.10931,0.91098
2.14999,0.87673
2.19644,0.79511
2.14561,0.66442
2.20774,0.48385
2.24862,0.228
1.67726,0.10828
1.73659,0.33414
3.5138,0.30672
1.479,0.36821
1.96317,0.49813
1.87452,0.32213
1.4805,0.28374
0.96644,0.28862
0.73821,0.29154
1.2206,0.20632
1.08504,0.26019
0.95879,0.20192
1.062,0.14398
1.07546,0.12043
1.0157,0.12118
1.02321,0.12336
0.97496,0.11669
0.97055,0.11717
1.03036,0.13115
1.01701,0.14807
1.01312,0.1617
1.02966,0.17338
1.05264,0.17603
1.03614,0.17121
1.038,0.17106
1.05817,0.17138
1.0696,0.16564
1.07002,0.16433
1.03915,0.17144
1.01968,0.17295
1.00569,0.17478
0.96486,0.1857
1.02458,0.20058
1.11796,0.22427
1.16687,0.25435
1.18455,0.28499
1.27493,0.31177
1.38838,0.3449
1.35786,0.39302
1.35104,0.45956
1.537,0.54528
1.66004,0.53851
1.44518,0.492
1.63867,0.5036
1.45385,0.51505
1.20348,0.52613
1.16211,0.49075
0.82609,0.58441
0.50068,0.5931
0.55043,0.52179
0.52749,0.44096
0.47323,0.43938
0.51661,0.50315
0.64504,0.55575
0.76417,0.59462
0.82504,0.64027
0.86707,0.68647
0.93783,0.72727
1.14289,0.767
1.34296,0.80281
1.58717,0.83476
1.85897,0.86321
2.13508,0.87461
2.17395,0.84794
2.04754,0.7688
1.99483,0.62989
2.05484,0.46528
2.12948,0.21375
1.61724,0.14716
0.98695,0.4067
2.88301,0.34497
1.41832,0.58362
2.55966,0.52262
1.94108,0.35504
1.31315,0.31785
0.85777,0.29027
0.9856,0.262
1.0705,0.27358
0.95076,0.20596
1.09412,0.1839
1.06943,0.16601
1.0415,0.15596
1.0462,0.15759
1.04154,0.16104
1.0279,0.15533
1.02622,0.14522
1.03139,0.14318
1.00384,0.14548
0.98432,0.14128
0.95262,0.13145
0.9517,0.1297
0.95987,0.13253
0.98272,0.13095
1.00699,0.13199
1.03735,0.12976
1.05572,0.12902
1.03282,0.13527
0.97582,0.14394
0.95047,0.15366
1.02613,0.17635
1.05694,0.20659
1.08335,0.24391
1.13353,0.2813
1.28174,0.30827
1.3945,0.32363
1.42778,0.34018
1.38436,0.36795
1.41495,0.41904
1.55275,0.48721
1.32248,0.44357
1.59357,0.47334
1.52391,0.49699
1.22151,0.46872
1.00687,0.40929
1.10592,0.3138
0.7909,0.3019
0.54406,0.28119
0.52327,0.231
0.395,0.21714
0.40978,0.28197
0.46151,0.3674
0.5639,0.44284
0.61688,0.50935
0.71307,0.57953
0.85764,0.64819
0.95919,0.71047
1.15052,0.76677
1.37801,0.81996
1.59421,0.86249
1.85071,0.89096
2.11947,0.9007
2.14383,0.87504
2.19937,0.78167
1.90602,0.66303
1.92475,0.53612
2.13923,0.31331
1.67815,0.09451
1.53196,0.31835
1.71451,0.50495
2.98638,0.43657
1.83136,0.53989
2.47254,0.69509
1.56631,0.43467
1.51709,0.39013
1.16495,0.4225
1.04537,0.32569
1.17039,0.35538
1.07141,0.32136
1.12553,0.29661
1.17297,0.2606
1.05762,0.24343
1.14667,0.21722
1.09832,0.18954
1.05863,0.1632
1.03245,0.14247
1.01126,0.12318
1.0006,0.10777
0.96563,0.09419
0.96683,0.08496
0.95378,0.08484
0.94237,0.08745
0.95545,0.0882
0.96752,0.10092
0.94859,0.1075
0.9673,0.10125
0.96632,0.10153
0.97606,0.10687
0.97099,0.10997
1.01275,0.12775
1.10608,0.16333
1.14503,0.20385
1.19823,0.2422
1.26533,0.27232
1.38493,0.29621
1.42623,0.32957
1.39524,0.38739
1.39211,0.47
1.6007,0.49828
1.442,0.44472
1.58377,0.46963
1.56997,0.51362
1.31757,0.50546
1.09764,0.44226
1.01722,0.33379
0.93742,0.31076
0.44637,0.27882
0.47264,0.24517
0.45025,0.22599
0.41292,0.29144
0.49674,0.37746
0.49629,0.45615
0.6368,0.52092
0.77202,0.58213
0.85671,0.64661
0.95061,0.70666
1.11373,0.7656
1.36695,0.81854
1.59411,0.86154
1.83081,0.89456
2.09703,0.90805
2.19496,0.88104
2.08475,0.79692
1.95553,0.68868
1.90531,0.56437
2.13799,0.37393
1.84456,0.12936
1.61606,0.24255
1.62555,0.46695
3.33142,0.37791
1.66084,0.42326
2.53783,0.62559
1.97845,0.44553
1.47549,0.3514
1.06783,0.38031
0.73868,0.37121
1.06426,0.27294
0.98193,0.29383
1.10936,0.24367
1.16306,0.2307
1.08032,0.20747
1.00498,0.19879
1.04672,0.18282
1.07483,0.17051
1.06862,0.16572
1.0564,0.17077
1.02972,0.16189
1.00473,0.13934
1.00915,0.12403
0.99721,0.12016
0.97572,0.11938
0.98404,0.10996
0.97233,0.10294
0.98584,0.10659
0.99361,0.11612
1.01601,0.12076
0.99879,0.12534
0.9586,0.13287
0.98094,0.15731
1.11441,0.19364
1.12517,0.23542
1.16746,0.27827
1.26691,0.31412
1.4182,0.34033
1.53782,0.37819
1.45237,0.42339
1.49899,0.47214
1.67137,0.49486
1.4775,0.46507
1.62419,0.48736
1.62586,0.52611
1.31923,0.4736
1.10331,0.42085
0.97404,0.30588
0.69722,0.26832
0.46705,0.25711
0.41996,0.23302
0.43872,0.22872
0.42766,0.2924
0.42234,0.3853
0.53774,0.46719
0.63553,0.54629
0.70337,0.62523
0.81192,0.69531
0.9492,0.7643
1.14503,0.82529
1.42832,0.88121
1.74167,0.92305
2.12514,0.96308
2.4105,0.97898
2.36082,0.909
2.26756,0.78698
2.30624,0.63147
2.54002,0.4188
2.2129,0.15369
1.96957,0.24407
2.25953,0.39736
2.49568,0.29952
2.25338,0.52852
1.90655,0.45784
1.56292,0.36953
1.22808,0.37848
0.65834,0.37578
1.06752,0.28207
1.04588,0.29033
1.09422,0.23686
1.18623,0.21059
1.06743,0.19149
1.00109,0.17245
1.02212,0.15961
1.03587,0.15035
1.01543,0.14825
1.03137,0.1552
1.03482,0.15792
1.02751,0.15063
1.02924,0.14998
1.01168,0.13712
1.01434,0.1247
1.02394,0.1194
1.03943,0.11327
1.06521,0.11551
1.0728,0.12937
1.04767,0.1376
0.94829,0.14727
0.96088,0.16656
1.07186,0.20703
1.11688,0.25177
1.15944,0.29705
1.24715,0.33168
1.39048,0.34999
1.48465,0.36598
1.40948,0.39451
1.49784,0.44949
1.70343,0.51278
1.45547,0.47277
1.69407,0.49478
1.68154,0.56207
1.37238,0.52959
0.89272,0.42857
1.04528,0.34316
0.57498,0.18989
0.47284,0.08123
0.43249,0.09229
0.35303,0.22244
0.30229,0.34218
0.36856,0.43182
0.48172,0.51358
0.64071,0.60498
0.75527,0.68678
0.88295,0.75393
1.02665,0.81003
1.18549,0.86052
1.48703,0.9054
1.84168,0.94355
2.21446,0.97016
2.36828,0.95365
2.30407,0.8691
2.30054,0.72772
2.22025,0.55592
2.51829,0.33703
2.05271,0.09929
1.70481,0.35303
2.29988,0.47297
3.14499,0.35934
2.01434,0.6977
2.35105,0.52787
1.54948,0.33273
1.35041,0.34186
0.74362,0.34881
1.13446,0.28131
1.05611,0.30287
1.02988,0.26114
1.137,0.21594
1.07055,0.1934
1.02306,0.18026
1.04196,0.16884
1.01678,0.16658
1.01836,0.16373
1.01619,0.16022
1.0133,0.16123
1.00793,0.16239
1.01286,0.15328
1.00494,0.14507
1.03055,0.14483
1.0165,0.13299
1.02828,0.1218
1.05681,0.11778
1.04033,0.12707
1.0246,0.13725
0.95945,0.1418
0.98694,0.15985
1.13469,0.19797
1.13861,0.24476
1.18948,0.28868
1.25439,0.32178
1.38975,0.34803
1.51352,0.38517
1.46015,0.43949
1.60023,0.52245
1.73058,0.52079
1.5668,0.48335
1.82617,0.53119
1.52096,0.53893
1.33493,0.4947
0.96913,0.40647
1.01907,0.33834
0.54021,0.26455
0.43044,0.19813
0.39248,0.16804
0.30401,0.2485
0.32403,0.35017
0.39478,0.44539
0.50496,0.53084
0.64444,0.62
0.79317,0.69829
0.95834,0.76398
1.08373,0.82269
1.27959,0.8788
1.61249,0.92428
2.00916,0.95568
2.27459,0.97145
2.37357,0.94293
2.27619,0.83978
2.18937,0.69305
2.25914,0.52378
2.41914,0.28044
1.88118,0.12238
1.82929,0.37794
2.85813,0.37405
2.04844,0.42465
2.52983,0.6086
1.75364,0.42955
1.74196,0.39044
1.09952,0.43347
0.94191,0.4164
1.1037,0.2931
1.16482,0.32132
1.07335,0.24794
1.16999,0.22396
1.05422,0.20917
0.95684,0.20325
1.00103,0.18144
1.04725,0.17134
1.04398,0.15966
1.0091,0.14995
1.01998,0.13861
1.04434,0.12807
1.03608,0.12195
1.0301,0.11704
1.03688,0.1103
1.01988,0.10645
1.02557,0.10788
1.04138,0.11844
1.04575,0.13218
0.99869,0.1455
0.94962,0.1549
1.00925,0.17797
1.14892,0.21538
1.20834,0.2502
1.19974,0.2803
1.21212,0.30747
1.33524,0.32872
1.39989,0.35549
1.36893,0.3995
1.46468,0.47335
1.58641,0.49903
1.45549,0.46228
1.72431,0.497
1.66037,0.52463
1.32742,0.48502
0.95897,0.40502
1.06651,0.30638
0.68339,0.24939
0.49416,0.2338
0.39578,0.23566
0.41775,0.25115
0.42136,0.31845
0.40643,0.40996
0.52705,0.49202
0.63714,0.56958
0.75731,0.6485
0.87213,0.72079
0.99275,0.78633
1.16976,0.84261
1.46064,0.89359
1.76826,0.93165
2.10976,0.97141
2.36607,0.98799
2.31953,0.92875
2.31342,0.81298
2.26966,0.6594
2.53873,0.42919
2.25843,0.13452
1.71526,0.21733
1.68633,0.48078
3.12312,0.42349
1.75493,0.4072
2.33492,0.57027
1.67188,0.45283
1.49369,0.36456
1.24231,0.3791
0.71759,0.35917
1.10663,0.29243
1.1956,0.30746
1.05361,0.29126
1.05982,0.22939
1.07917,0.24296
1.035,0.19702
0.99376,0.1715
1.08015,0.15715
1.04586,0.15378
1.05511,0.14495
1.03147,0.13021
1.0238,0.12535
1.00967,0.11835
1.00877,0.10951
1.02045,0.10452
1.01092,0.11281
1.03428,0.11796
1.04354,0.11751
1.05204,0.13197
0.95571,0.14588
0.91794,0.14789
1.04696,0.17535
1.13816,0.22107
1.15482,0.26821
1.21274,0.30958
1.34723,0.3379
1.47566,0.36204
1.45449,0.38849
1.48883,0.42622
1.63773,0.48518
1.64495,0.48274
1.43567,0.46513
1.78094,0.53158
1.4502,0.51813
1.12078,0.4692
0.78684,0.37832
0.92472,0.30175
0.50233,0.228
0.42545,0.18676
0.42353,0.19298
0.36802,0.26186
0.38966,0.35489
0.43805,0.44056
0.55033,0.52241
0.65487,0.59906
0.79572,0.67449
0.94783,0.74392
1.08609,0.8011
1.28329,0.84625
1.5643,0.88165
1.8401,0.90963
2.17021,0.93536
2.26369,0.93467
2.23174,0.84348
2.13822,0.71707
2.25573,0.58128
2.44504,0.32418
1.9278,0.10466
1.63672,0.33047
1.9331,0.44466
2.9382,0.30879
1.74387,0.57893
2.21495,0.58173
1.52605,0.38308
1.41442,0.39593
0.82479,0.39243
1.08253,0.33288
1.22207,0.30181
1.09938,0.30905
0.98942,0.22273
1.07986,0.22133
1.11231,0.17893
0.9394,0.17291
1.02483,0.15298
1.05616,0.14381
1.05335,0.14426
1.03001,0.14065
1.02227,0.13411
0.99466,0.12259
0.99321,0.11578
1.00741,0.11152
1.00701,0.11251
1.02271,0.11766
1.04209,0.11901
1.04339,0.12057
1.0306,0.12911
0.98893,0.13986
0.97255,0.15187
1.05008,0.17902
1.11825,0.21744
1.12928,0.2574
1.16149,0.29483
1.29322,0.32034
1.42134,0.34202
1.41482,0.36986
1.39743,0.40702
1.5097,0.46245
1.62992,0.47495
1.3015,0.43207
1.60946,0.47558
1.52832,0.49235
1.19958,0.45804
0.8982,0.38394
0.91755,0.30732
0.64027,0.24602
0.51262,0.19972
0.41223,0.17286
0.34936,0.20917
0.39644,0.29514
0.47115,0.38986
0.53564,0.47529
0.64678,0.55206
0.76341,0.62213
0.87265,0.68819
0.97036,0.74371
1.15402,0.79221
1.42452,0.83867
1.64548,0.87814
1.92091,0.91165
2.15585,0.92099
2.1504,0.86388
2.06083,0.76139
2.03003,0.634
2.22487,0.47245
2.04134,0.23996
1.61808,0.11899
1.54336,0.35983
1.85334,0.4255
3.31129,0.25025
1.60218,0.59321
2.3109,0.54696
1.42049,0.33375
1.53565,0.34671
0.92183,0.36699
0.88791,0.31643
1.05457,0.26768
1.07616,0.29909
1.05305,0.23192
1.17004,0.21864
1.04494,0.20155
1.00223,0.19156
1.02708,0.17816
1.05217,0.17063
1.05818,0.16586
1.04823,0.17288
1.01538,0.17645
0.99161,0.16812
0.97401,0.14723
0.99736,0.12907
1.00885,0.11886
1.03546,0.11425
1.02992,0.1093
1.03524,0.10181
1.05507,0.10248
1.01159,0.11471
0.95107,0.11997
0.96694,0.13589
1.10994,0.17326
1.16693,0.21405
1.20255,0.25093
1.23702,0.28324
1.33496,0.31014
1.42016,0.34054
1.4399,0.39128
1.52212,0.47749
1.69415,0.50752
1.43067,0.46976
1.60698,0.48942
1.59467,0.53411
1.29442,0.49215
0.90537,0.40501
0.9245,0.3005
0.89391,0.25396
0.48106,0.25863
0.39471,0.24589
0.37002,0.25935
0.4142,0.32377
0.4686,0.42066
0.52993,0.50466
0.63058,0.58423
0.76265,0.66108
0.89463,0.73124
1.00733,0.78602
1.18906,0.82454
1.47046,0.86188
1.77803,0.89019
2.0651,0.92026
2.22655,0.94116
2.27502,0.88661
2.19322,0.777
2.12798,0.64175
2.29828,0.4099
2.01622,0.13919
1.57382,0.19177
1.10471,0.38004
2.58836,0.29837
1.56668,0.49533
1.99456,0.50675
1.36158,0.37641
1.48931,0.37283
0.91539,0.36338
0.74482,0.33107
1.15247,0.25755
1.05369,0.26431
1.09685,0.24191
1.07004,0.18972
1.02519,0.1944
1.00062,0.18798
1.05758,0.15183
1.0181,0.15724
1.00997,0.14085
1.02781,0.12974
0.99191,0.12689
0.97332,0.12165
0.95701,0.10839
0.98195,0.10287
0.98426,0.10183
1.00726,0.0979
1.03283,0.09719
1.0504,0.10094
1.04383,0.10784
1.02374,0.11657
0.997,0.12674
0.99296,0.13897
1.05986,0.16326
1.13491,0.19432
1.13787,0.22833
1.19905,0.25851
1.28475,0.28131
1.40107,0.29939
1.42353,0.32069
1.49667,0.37507
1.54619,0.42999
1.62246,0.46461
1.40625,0.45722
1.23038,0.42951
1.30651,0.43146
1.39423,0.4587
1.14809,0.40248
0.85745,0.35094
0.77338,0.26205
0.72194,0.12636
0.51161,0.08563
0.36946,0.15438
0.38592,0.23925
0.45999,0.33769
0.53986,0.42259
0.70028,0.48727
0.77988,0.55525
0.92638,0.61507
1.13648,0.66
1.25179,0.68723
1.3058,0.71102
1.44981,0.75415
1.61576,0.78626
1.70178,0.79096
1.75075,0.78555
1.72577,0.77334
1.71973,0.75051
1.68032,0.71437
1.60865,0.6804
1.51335,0.58142
1.31586,0.52201
1.36279,0.46882
1.32194,0.38905
1.24735,0.34534
1.21368,0.39108
1.19669,0.47642
